style_id,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022,wholesale_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty,retail_price,collection,gender,case_size,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
ES3992,Discd,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Vintage muse,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3994,Discd,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Vintage muse,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3995SET,Discd,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,195.0,Vintage muse,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3997,Discd,0.0,22.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Idealist,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6296296296296295,1.6296296296296295,1.6296296296296295,1.6296296296296295,1.6296296296296295,1.6296296296296295,1.6296296296296295,1.6296296296296295,1.6296296296296295,2.444444444444444,2.444444444444444,2.444444444444444,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,2.777777777777778,2.777777777777778,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3998,Discd,0.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Idealist,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,1.222222222222222,1.222222222222222,1.222222222222222,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,3.111111111111111,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES3999,Discd,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,115.0,Georgia,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4000,No status reported,0.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Georgia,Ladies,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.7777777777777778,0.7777777777777778,0.7777777777777778,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,2.074074074074074,3.111111111111111,3.111111111111111,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4001,Discd,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,95.0,Georgia,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,0.7407407407407408,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4005,Discd,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Original boyfriend,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES4006,Discd,0.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Tailor,Ladies,No case size reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,1.851851851851852,2.777777777777778,2.777777777777778,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
