style_id,status,2015,2016,2017,2018,2019,2020,2021,2022-01,2022-02,2022-03,2022-04,qt_sales_order,total_sales_2022,qt_on_hand,monthly_avg_2022,wholesale_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty,retail_price,collection,gender,case_size
AM4141,No status reported,54.0,135.0,204.0,201.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,No clasp type reported,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,110.0,Serena,Ladies,28.0
AM4183,Discd,70.0,170.0,174.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless steel,Stainless steel,Deployment,Mother of pearl,Quartz,100m - 330ft - 10atm,10000.0,129.0,Colleague,Ladies,28.0
AM4481,No status reported,72.0,133.0,251.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,149.0,Cecile,Ladies,40.0
AM4482,Discd,0.0,164.0,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Cecile,Ladies,No case size reported
AM4483,No status reported,49.0,106.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,169.0,Cecile,Ladies,40.0
AM4508,Discd,46.0,96.0,83.0,174.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,Gold,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,No clasp type reported,Gold,Quartz,50m - 160ft - 5atm,10000.0,125.0,Serena,Ladies,28.0
AM4509,Discd,79.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Cecile,Ladies,No case size reported
AM4511,Discd,62.0,115.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Cecile,Ladies,No case size reported
AM4522,Discd,27.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Cecile,Ladies,No case size reported
AM4532,Discd,47.0,57.0,31.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,Nude,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless steel,Buckle,White,Quartz,100m - 330ft - 10atm,10000.0,149.0,Cecile,Ladies,40.0
AM4576,Discd,35.0,72.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Cecile,Ladies,No case size reported
AM4578,Discd,30.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Cecile,Ladies,No case size reported
AM4616,Discd,60.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,195.0,Cecile,Ladies,No case size reported
AM4628,Discd,30.0,57.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Cecile,Ladies,40.0
AM4638,Discd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,105.0,Cecile,Ladies,No case size reported
AM4641,Discd,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Cecile,Ladies,No case size reported
AM4644,Discd,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Cecile,Ladies,No case size reported
BQ1010,No status reported,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Deployment,Black,Quartz,50m - 160ft - 5atm,10000.0,129.0,Rhett,Mens,42.0
BQ1130,Discd,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0,139.0,Flynn,Mens,48.0
BQ3115,No status reported,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0,139.0,Suitor,Ladies,36.0
BQ3184,No status reported,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,Deployment,Rose gold,Quartz,50m - 160ft - 5atm,10000.0,139.0,Typographer,Ladies,40.0
BQ3210,No status reported,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,Rose gold,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,Deployment,Rose gold,Quartz,50m - 160ft - 5atm,10000.0,149.0,Blythe,Ladies,38.0
BQ3222,Discd,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Fold-over,Silver,Quartz,50m - 160ft - 5atm,10000.0,129.0,Classic minute glitz,Ladies,32.0
BQ3304,Discd,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,Blue,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Fold-over,Blue,Quartz,50m - 160ft - 5atm,10000.0,129.0,Classic minute glitz,Ladies,32.0
BQ3332,No status reported,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Fold-over,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,129.0,Suitor mini,Ladies,26.0
BQ3333,No status reported,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,Fold-over,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,139.0,Suitor mini,Ladies,26.0
BQ3334,No status reported,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless steel,Stainless steel,Fold-over,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,139.0,Suitor mini,Ladies,26.0
BQ3407,No status reported,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,Silver,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless steel,Buckle,Silver,Quartz,50m - 160ft - 5atm,10000.0,149.0,Suitor,Ladies,36.0
BQ3422,No status reported,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,Fold-over,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,129.0,Karli,Ladies,34.0
BQ3423,No status reported,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Rose gold,Stainless steel,Stainless steel,Fold-over,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,159.0,Suitor,Ladies,36.0
BQ3424,No status reported,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,Black,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless steel,Stainless steel,Fold-over,Black,Quartz,50m - 160ft - 5atm,10000.0,159.0,Suitor,Ladies,36.0
BQ3438,Discd,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless steel,Stainless steel,Fold-over,Black,Quartz,50m - 160ft - 5atm,10000.0,159.0,Suitor,Ladies,36.0
BQ3440,Discd,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Mother of pearl,Japan - JP,2 - Year International Limited Warranty,Black,Stainless steel,Stainless steel,Fold-over,Mother of pearl,Quartz,50m - 160ft - 5atm,10000.0,139.0,Karli,Ladies,34.0
BQ3442,No status reported,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0,129.0,Modern sophisticate,Ladies,30.0
BQ3464,No status reported,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless steel,Stainless steel,Fold-over,Gold,Quartz,50m - 160ft - 5atm,10000.0,139.0,Hutton,Ladies,34.0
BQ3465,No status reported,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,Fold-over,Silver,Quartz,50m - 160ft - 5atm,10000.0,139.0,Hutton,Ladies,34.0
BQ3472,No status reported,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,Pink,Japan - JP,2 - Year International Limited Warranty,Pink,Stainless steel,Stainless steel,Fold-over,Pink,Quartz,50m - 160ft - 5atm,10000.0,169.0,Suitor,Ladies,36.0
CE1017,Discd,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,165.0,Jesse,Ladies,No case size reported
CE1093,2020h1,0.0,0.0,0.0,0.0,0.0,50.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.5,White,Japan - JP,2 - Year International Limited Warranty,White,Ceramic,Ceramic,Fold-over,White,Quartz,30m - 100ft - 3atm,10000.0,249.0,Carlie,Ladies,38.0
CE1094,2020h1,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Ceramic,Ceramic,Fold-over,Black,Quartz,30m - 100ft - 3atm,10000.0,249.0,Carlie,Ladies,38.0
CE1102,2020h1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5,Pink,Japan - JP,2 - Year International Limited Warranty,Pink,Ceramic,Ceramic,Fold-over,Pink,Quartz,30m - 100ft - 3atm,10000.0,249.0,Carlie,Ladies,18.0
CE1104,2020h2,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,White,Japan - JP,2 - Year International Limited Warranty,White,Ceramic,Ceramic,Deployment,White,Quartz,30m - 100ft - 3atm,10000.0,219.0,Carlie mini,Ladies,30.0
CE1105,2020h2,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Ceramic,Ceramic,Deployment,Black,Quartz,30m - 100ft - 3atm,10000.0,219.0,Carlie mini,Ladies,30.0
CE1107,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,6.0,5.0,7.0,4.0,29.0,12.0,7.25,115.0,White,Japan - JP,2 - Year International Limited Warranty,White,Ceramic,Stainless steel,Fold-over,White,Quartz,100m - 330ft - 10atm,100.0,230.0,Fb - 01,Ladies,35.0
CE1108,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,2.0,3.0,3.0,10.0,17.0,2.5,115.0,Black,Japan - JP,2 - Year International Limited Warranty,Black,Ceramic,Stainless steel,Fold-over,Black,Quartz,100m - 330ft - 10atm,100.0,230.0,Fb - 01,Ladies,35.0
CE1109,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Ceramic,Stainless steel,Fold-over,Blue,Quartz,100m - 330ft - 10atm,100.0,189.0,Fb - 01,Ladies,36.0
CE1110,2021h3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,3.0,1.0,21.0,3.0,5.25,115.0,Brown,China - CN,2 - Year International Limited Warranty,Brown,Ceramic,Ceramic,Deployment,Brown,Quartz,50m - 160ft - 5atm,100.0,230.0,Gabby,Ladies,34.0
CE1111,2021h3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,115.0,Brown,China - CN,2 - Year International Limited Warranty,Brown,Ceramic,Stainless steel,Clasp,Brown,Quartz,100m - 330ft - 10atm,100.0,230.0,Fb - 01,Ladies,36.0
CE1112,2021h3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,1.0,3.0,19.0,8.0,4.75,115.0,Rose gold,China - CN,2 - Year International Limited Warranty,Brown,Ceramic,Ceramic,Buckle,Rose gold,Quartz,50m - 160ft - 5atm,100.0,230.0,Stella,Ladies,38.0
CE1113,2021h3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,4.0,3.0,23.0,14.0,5.75,115.0,Silver,China - CN,2 - Year International Limited Warranty,White,Ceramic,Ceramic,Buckle,Silver,Quartz,50m - 160ft - 5atm,100.0,230.0,Stella,Ladies,38.0
CE1114,2021h4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,12.0,0.0,3.0,115.0,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless steel,Ceramic,Deployment,Black,Quartz,50m - 160ft - 5atm,100.0,230.0,Gabby,Ladies,34.0
CE1115,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,White,Japan - JP,2 - Year International Limited Warranty,White,Stainless steel,Ceramic,Deployment,White,Quartz,50m - 160ft - 5atm,100.0,230.0,Gabby,Ladies,34.0
CE1116,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,White,Japan - JP,2 - Year International Limited Warranty,White,Ceramic,Ceramic,Deployment,White,Quartz,50m - 160ft - 5atm,100.0,210.0,Stella,Ladies,30.0
CE1117,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,Pink,Japan - JP,2 - Year International Limited Warranty,Pink,Ceramic,Ceramic,Deployment,Pink,Quartz,50m - 160ft - 5atm,100.0,210.0,Stella,Ladies,30.0
CE1118,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,Multicolor,Japan - JP,2 - Year International Limited Warranty,Multicolor,Ceramic,Ceramic,Fold-over,Black,Quartz,50m - 160ft - 5atm,100.0,250.0,Stella,Ladies,37.0
CE1119,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,Multicolor,Japan - JP,2 - Year International Limited Warranty,Multicolor,Ceramic,Ceramic,Fold-over,Pink,Quartz,50m - 160ft - 5atm,100.0,250.0,Stella,Ladies,37.0
CE1120,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Ceramic,Ceramic,Deployment,Blue,Quartz,50m - 160ft - 5atm,100.0,230.0,Stella,Ladies,30.0
CE5020,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5,White,Japan - JP,2 - Year International Limited Warranty,White,Ceramic,Ceramic,Fold-over,White,Quartz,50m - 160ft - 5atm,10000.0,249.0,Grant,Mens,44.0
CE5021,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Ceramic,Ceramic,Fold-over,Black,Quartz,50m - 160ft - 5atm,10000.0,249.0,Grant,Mens,44.0
CE5022,2020h4,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Silicone,Ceramic,Buckle,Black,Quartz,100m - 330ft - 10atm,10000.0,169.0,Fb - 01,Mens,42.0
CE5023,2020h4,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.5,84.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Silicone,Ceramic,Buckle,Black,Quartz,100m - 330ft - 10atm,10000.0,169.0,Fb - 01,Mens,42.0
CE5024,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,Black,Japan - JP,2 - Year International Limited Warranty,Black,Ceramic,Ceramic,Fold-over,Black,Quartz,100m - 330ft - 10atm,100.0,300.0,Fb - 01,Mens,42.0
CE5025,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Ceramic,Ceramic,Fold-over,Blue,Quartz,100m - 330ft - 10atm,100.0,300.0,Fb - 01,Mens,42.0
CE5026,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,White,Japan - JP,2 - Year International Limited Warranty,White,Ceramic,Ceramic,Fold-over,White,Quartz,50m - 160ft - 5atm,100.0,300.0,Everett,Mens,42.0
CE5027,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,Grey,Japan - JP,2 - Year International Limited Warranty,Grey,Ceramic,Ceramic,Fold-over,Black,Quartz,50m - 160ft - 5atm,100.0,300.0,Everett,Mens,42.0
CE5028,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,Black,Japan - JP,2 - Year International Limited Warranty,Black,Ceramic,Resin,Fold-over,Black,Quartz,50m - 160ft - 5atm,100.0,300.0,Everett,Mens,42.0
CE5029,No status reported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Ceramic,Ceramic,Clasp,Blue,Quartz,50m - 160ft - 5atm,100.0,220.0,Everett,Mens,42.0
CH2564,No status reported,71.0,181.0,260.0,381.0,170.0,0.0,42.0,16.0,8.0,27.0,11.0,9.0,62.0,48.0,15.5,75.0,Blue,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0,150.0,Coachman,Mens,44.0
CH2565,No status reported,69.0,208.0,272.0,282.0,86.0,86.0,149.0,18.0,7.0,25.0,11.0,9.0,61.0,22.0,15.25,75.0,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless steel,No clasp type reported,Brown,Quartz,50m - 160ft - 5atm,10000.0,150.0,Coachman,Mens,44.0
CH2573,Discd,69.0,176.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,105.0,Decker,Mens,44.0
CH2573IE,No status reported,0.0,0.0,13.0,205.0,185.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,Black,Japan - JP,2 - Year International Limited Warranty,Black,Silicone,Stainless steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0,120.0,Decker,Mens,44.0
CH2600,Discd,77.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Decker,Mens,No case size reported
CH2600IE,No status reported,0.0,11.0,118.0,110.0,89.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless steel,Stainless steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0,150.0,Decker,Mens,43.0
CH2601,Discd,35.0,70.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Decker,Mens,44.0
CH2601IE,No status reported,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless steel,Stainless steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0,149.0,Decker,Mens,42.0
CH2869,Discd,53.0,138.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,155.0,Other - mens watch,Mens,No case size reported
CH2890,Discd,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Coachman,Mens,No case size reported
CH2891,No status reported,60.0,100.0,141.0,220.0,100.0,20.0,46.0,11.0,7.0,26.0,11.0,11.0,55.0,2.0,13.75,75.0,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0,150.0,Coachman,Mens,44.0
CH2993,Discd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.5,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless steel,Stainless steel,Deployment,Gold,Quartz,30m - 100ft - 3atm,10000.0,205.0,Del rey,Mens,45.0
CH3014,Discd,0.0,18.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,125.0,Abilene,Ladies,34.0
CH3016,Discd,0.0,36.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,145.0,Abilene,Ladies,34.0
CH3022,Discd,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Sport,Mens,No case size reported
CH3023,Discd,0.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Sport,Mens,No case size reported
CH3024,Discd,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,No color reported,No country reported,No warranty reported,No color reported,No material reported,No material reported,No clasp type reported,No color reported,No movement type reported,No water resistance reported,No max quantity reported,135.0,Sport,Mens,No case size reported
